,DeviceTimeStamp,PFL1,PFL2,PFL3,Avg_PF,Sum_PF,FRQ,THDVL1,THDVL2,THDVL3,THDIL1,THDIL2,THDIL3,MDIL1,MDIL2,MDIL3
31239,2020-02-14T08:15,0.99,0.92,0.96,0.97,12.7,50.0,1.4,1.1,1.4,15.3,8.4,10.1,114.1,102.7,148.6
31241,2020-02-14T08:30,0.99,0.96,0.97,0.99,9.2,50.0,1.6,1.3,1.4,12.8,13.6,6.9,114.1,102.7,148.6
31243,2020-02-14T08:45,0.99,0.9,0.96,0.98,11.9,50.0,1.6,1.3,1.4,16.9,11.7,9.2,114.1,102.7,148.6
31245,2020-02-14T09:00,0.99,0.95,0.96,0.99,11.1,49.9,1.5,1.3,1.5,12.7,13.2,12.1,114.1,102.7,148.6
31247,2020-02-14T09:15,0.99,0.97,0.96,0.98,10.1,50.0,1.6,1.4,1.5,17.9,8.2,11.6,114.1,102.7,148.6
31249,2020-02-14T09:30,0.99,0.96,0.94,0.98,12.9,49.9,1.5,1.1,1.5,15.0,7.8,11.9,114.1,102.7,148.6
31251,2020-02-14T09:45,0.99,0.97,0.96,0.98,11.9,50.0,1.7,1.2,1.6,21.9,7.0,10.8,114.1,102.7,148.6
31253,2020-02-14T10:00,0.98,0.94,0.97,0.97,15.2,50.0,1.6,1.4,1.5,13.7,12.5,7.6,114.1,102.7,148.6
31255,2020-02-14T10:15,0.98,0.86,0.99,0.97,16.4,50.0,1.6,1.3,1.6,17.6,11.6,7.5,114.1,102.7,148.6
31257,2020-02-14T10:30,0.99,0.92,0.95,0.97,15.0,49.9,1.7,1.5,1.6,16.4,11.4,8.7,114.1,102.7,148.6
31259,2020-02-14T10:45,0.98,0.91,0.95,0.96,16.7,50.0,1.5,1.2,1.8,16.4,14.9,15.3,114.1,102.7,148.6
31261,2020-02-14T11:00,0.99,0.93,0.93,0.96,16.1,50.0,1.8,1.5,1.7,14.6,11.1,13.0,114.1,102.7,148.6
31263,2020-02-14T11:15,0.99,0.95,0.97,0.98,12.1,50.0,1.9,1.7,2.0,21.5,16.5,14.7,114.1,102.7,148.6
31265,2020-02-14T11:30,0.99,0.95,0.98,0.98,12.7,50.0,2.0,1.9,2.4,15.7,17.2,12.7,114.1,102.7,148.6
31267,2020-02-14T11:45,0.99,0.98,0.97,0.98,10.2,49.9,1.9,1.7,2.1,21.7,14.2,16.9,114.1,102.7,148.6
31269,2020-02-14T12:00,0.99,0.97,0.98,0.99,11.1,50.0,2.1,1.9,2.1,17.2,15.1,16.3,114.1,102.7,148.6
31271,2020-02-14T12:15,0.99,0.95,0.97,0.98,12.8,50.0,2.1,1.8,2.1,21.3,13.4,18.0,114.1,102.7,148.6
31273,2020-02-14T12:30,0.99,0.94,0.97,0.98,13.9,49.8,2.0,1.8,2.1,22.4,14.1,17.6,114.1,102.7,148.6
31275,2020-02-14T12:45,0.99,0.96,0.96,0.98,13.6,50.0,2.1,1.9,2.3,16.7,18.0,18.6,114.1,102.7,148.6
31277,2020-02-14T13:00,0.99,0.96,0.97,0.98,12.9,49.9,2.2,2.0,2.3,20.8,20.7,16.9,114.1,102.7,148.6
31279,2020-02-14T13:15,0.99,0.94,0.97,0.98,13.8,50.0,2.3,2.1,2.2,22.9,22.2,16.7,114.1,102.7,148.6
31281,2020-02-14T13:30,0.99,0.95,0.95,0.98,14.1,49.9,2.3,2.0,2.2,19.5,19.6,15.6,114.1,102.7,148.6
31283,2020-02-14T13:45,0.99,0.96,0.97,0.98,13.4,50.0,2.3,2.1,2.4,24.1,21.2,16.5,114.1,102.7,148.6
31285,2020-02-14T14:00,0.99,0.96,0.98,0.98,12.2,50.0,2.4,2.2,2.4,18.6,19.6,14.7,114.1,102.7,148.6
31287,2020-02-14T14:15,0.98,0.96,0.97,0.97,14.5,50.0,2.4,2.2,2.3,21.1,16.7,16.0,114.1,102.7,148.6
31289,2020-02-14T14:30,0.99,0.95,0.97,0.98,13.8,50.0,2.3,2.2,2.0,15.8,22.5,19.9,114.1,102.7,148.6
31291,2020-02-14T14:45,0.99,0.95,0.97,0.98,13.9,49.9,2.4,2.3,2.4,23.8,18.2,20.2,114.1,102.7,148.6
31293,2020-02-14T15:00,0.99,0.97,0.97,0.98,12.5,49.9,2.4,2.2,2.4,22.9,18.8,18.0,114.1,102.7,148.6
31295,2020-02-14T15:15,0.99,0.99,0.97,0.99,10.6,50.0,2.5,2.3,2.5,23.6,14.3,19.5,114.1,102.7,148.6
31297,2020-02-14T15:30,0.99,0.95,0.97,0.98,13.2,50.0,2.5,2.2,2.5,26.3,19.4,18.5,114.1,102.7,148.6
31299,2020-02-14T15:45,0.99,0.95,0.96,0.98,14.1,50.0,2.5,2.3,2.4,24.0,21.7,18.1,114.1,102.7,148.6
31301,2020-02-14T16:00,0.99,0.95,0.95,0.97,14.8,49.9,2.2,2.2,2.0,21.4,23.1,17.1,114.1,102.7,148.6
31303,2020-02-14T16:15,0.99,0.95,0.97,0.98,12.9,50.0,2.3,2.2,2.4,22.3,19.6,16.6,114.1,102.7,148.6
31305,2020-02-14T16:30,0.99,0.97,0.97,0.98,11.8,49.9,2.4,2.2,2.6,19.8,16.6,17.9,114.1,102.7,148.6
31307,2020-02-14T16:45,0.99,0.96,0.98,0.98,12.1,49.9,2.3,2.2,2.3,16.6,18.0,16.9,114.1,102.7,148.6
31309,2020-02-14T17:00,0.99,0.96,0.98,0.98,11.2,49.8,2.5,2.4,2.6,24.6,16.3,14.2,114.1,102.7,148.6
31311,2020-02-14T17:12,0.99,0.98,0.98,0.99,10.1,49.9,2.5,2.5,2.6,19.8,19.5,14.1,114.1,102.7,148.6
31313,2020-02-14T17:15,0.99,0.98,0.99,0.99,10.2,49.9,2.6,2.5,2.6,24.7,20.0,15.8,114.1,102.7,148.6
31315,2020-02-14T17:30,0.99,0.98,0.99,0.99,11.2,50.0,2.6,2.8,2.8,20.7,21.9,15.9,114.1,102.7,148.6
31317,2020-02-14T17:45,0.99,0.99,0.99,0.99,9.0,49.9,2.6,2.9,3.0,17.9,23.5,17.5,114.1,102.7,148.6
31319,2020-02-14T18:00,0.99,0.99,0.99,0.99,9.6,49.9,2.7,3.0,3.0,21.5,21.7,16.6,114.1,102.7,148.6
31321,2020-02-14T18:15,0.99,0.99,0.99,0.99,7.9,50.0,2.7,3.1,3.2,21.7,25.0,18.0,114.1,102.7,148.6
31323,2020-02-14T18:32,0.99,0.99,0.99,0.99,7.6,49.8,2.8,3.0,3.1,21.5,22.3,18.3,114.1,102.7,148.6
31325,2020-02-14T18:45,0.99,0.99,0.99,0.99,8.9,49.9,2.8,3.0,3.1,20.3,22.8,16.5,114.1,102.7,148.6
31327,2020-02-14T19:00,0.99,0.99,0.99,0.99,9.3,49.9,2.7,3.0,3.1,21.7,22.5,14.4,114.1,102.7,148.6
31329,2020-02-14T19:15,0.99,0.99,0.99,0.99,9.2,49.8,2.7,3.1,3.1,21.7,20.9,16.0,114.1,102.7,149.0
31331,2020-02-14T19:30,0.99,0.99,0.99,0.99,9.1,50.0,2.7,3.1,3.2,17.5,22.7,15.2,114.1,102.7,151.1
31333,2020-02-14T19:45,0.99,0.99,0.99,0.99,9.0,50.0,2.8,3.2,3.3,20.1,23.4,16.6,114.1,102.7,153.3
31335,2020-02-14T20:00,0.99,0.98,0.99,0.99,9.8,50.0,2.8,3.0,3.1,23.8,23.6,16.6,114.1,102.7,153.3
31337,2020-02-14T20:15,0.99,0.99,0.99,0.99,8.5,50.0,2.7,3.0,3.2,25.1,23.7,17.9,114.1,102.7,153.3
31339,2020-02-14T20:30,0.99,0.99,0.99,0.99,9.4,50.0,2.5,3.0,3.1,24.2,24.5,15.3,114.1,102.7,153.3
31341,2020-02-14T20:45,0.99,0.99,0.99,0.99,8.0,50.0,2.7,3.0,3.2,20.7,22.0,17.0,114.1,102.7,153.3
31343,2020-02-14T21:00,0.99,0.98,0.99,0.99,9.6,50.0,2.7,2.8,3.1,20.2,22.0,18.4,114.1,102.7,153.3
31345,2020-02-14T21:15,0.99,0.99,0.99,0.99,7.3,50.0,2.6,2.7,2.9,21.2,22.6,19.6,114.1,102.7,153.3
31347,2020-02-14T21:30,0.99,0.99,0.99,0.99,8.0,50.0,2.6,2.7,2.9,20.7,23.7,16.6,114.1,102.7,153.3
31349,2020-02-14T21:45,0.99,0.98,0.99,0.99,8.0,50.0,2.4,2.5,2.8,16.8,23.7,17.2,114.1,102.7,153.3
31351,2020-02-14T22:00,0.99,0.98,0.99,0.99,7.9,50.0,2.4,2.4,2.8,18.1,27.0,18.4,114.1,102.7,153.3
31353,2020-02-14T22:15,0.99,0.98,0.99,0.99,9.8,50.0,2.5,2.4,2.7,19.6,26.3,18.0,114.1,102.7,153.3
31355,2020-02-14T22:30,0.99,0.96,0.99,0.99,10.3,49.9,2.4,2.4,2.5,16.4,21.2,13.5,114.1,102.7,153.3
31357,2020-02-14T22:45,0.99,0.98,0.99,0.99,8.5,49.9,2.4,2.4,2.6,15.3,22.9,13.5,114.1,102.7,153.3
31359,2020-02-14T23:00,0.99,0.98,0.99,0.99,7.4,49.9,2.4,2.2,2.4,13.8,19.9,14.7,114.1,102.7,153.3
31361,2020-02-14T23:15,0.99,0.98,0.99,0.99,7.9,50.0,2.4,2.3,2.1,14.5,22.2,12.3,114.1,102.7,153.3
31363,2020-02-14T23:30,0.99,0.97,0.99,0.99,8.3,49.9,2.3,2.1,2.2,21.2,21.2,13.2,114.1,102.7,153.3
31365,2020-02-14T23:45,0.99,0.98,0.99,0.99,6.2,49.9,2.2,2.0,2.2,22.4,23.7,12.7,114.1,102.7,153.3
31367,2020-02-15T00:00,0.99,0.98,0.97,0.98,10.6,50.0,2.2,2.0,2.1,20.2,25.5,11.4,114.1,102.7,153.3
31369,2020-02-15T00:15,0.99,0.99,0.97,0.99,7.3,50.0,2.0,1.8,2.0,22.3,14.7,11.7,114.1,102.7,153.3
31371,2020-02-15T00:30,0.98,0.99,0.99,0.99,3.7,49.9,1.9,1.9,2.0,23.4,13.6,16.0,114.1,102.7,153.3
31373,2020-02-15T00:45,0.99,0.99,0.98,0.99,6.3,49.9,1.9,1.7,1.9,19.3,24.0,14.9,114.1,102.7,153.3
31375,2020-02-15T01:00,0.99,0.97,0.97,0.99,9.9,49.8,1.9,1.5,1.8,22.7,21.8,12.5,114.1,102.7,153.3
31377,2020-02-15T01:15,0.99,0.99,0.98,0.99,7.2,50.0,1.8,1.6,1.7,22.7,25.4,13.3,114.1,102.7,153.3
31379,2020-02-15T01:30,0.99,0.98,0.97,0.99,7.5,49.9,1.8,1.6,1.7,23.7,23.1,12.9,114.1,102.7,153.3
31381,2020-02-15T01:45,0.99,0.96,0.99,0.99,7.8,50.0,1.8,1.5,1.7,23.8,20.1,14.0,114.1,102.7,153.3
31383,2020-02-15T02:00,0.99,0.96,0.98,0.99,10.7,50.0,1.8,1.5,1.7,21.4,20.0,13.2,114.1,102.7,153.3
31385,2020-02-15T02:15,0.99,0.97,0.98,0.99,7.2,50.0,1.8,1.5,1.7,23.6,19.8,13.1,114.1,102.7,153.3
31387,2020-02-15T02:30,0.99,0.96,0.99,0.99,7.5,49.9,1.8,1.5,1.7,23.8,20.4,14.1,114.1,102.7,153.3
31389,2020-02-15T02:45,0.99,0.97,0.98,0.99,7.4,50.0,1.8,1.5,1.6,24.2,21.6,12.0,114.1,102.7,153.3
31391,2020-02-15T03:00,0.99,0.96,0.98,0.99,9.3,50.0,1.8,1.5,1.6,22.2,21.8,11.6,114.1,102.7,153.3
31393,2020-02-15T03:15,0.99,0.98,0.99,0.99,6.6,50.0,1.7,1.5,1.6,23.2,18.3,11.9,114.1,102.7,153.3
31395,2020-02-15T03:30,0.99,0.95,0.98,0.98,11.1,50.0,1.8,1.5,1.6,21.0,19.5,13.0,114.1,102.7,153.3
31397,2020-02-15T03:45,0.99,0.93,0.98,0.99,9.5,50.0,1.7,1.5,1.5,22.0,18.2,14.1,114.1,102.7,153.3
31399,2020-02-15T04:00,0.99,0.98,0.98,0.99,7.6,49.9,1.7,1.5,1.6,21.0,18.3,11.0,114.1,102.7,153.3
31401,2020-02-15T04:15,0.99,0.97,0.98,0.99,7.1,50.0,1.6,1.5,1.8,21.3,21.7,9.9,114.1,102.7,153.3
31403,2020-02-15T04:30,0.99,0.95,0.98,0.99,9.1,49.8,1.7,1.3,1.5,20.3,21.7,12.1,114.1,102.7,153.3
31405,2020-02-15T04:45,0.99,0.96,0.98,0.98,11.1,49.9,1.7,1.4,1.5,19.3,16.2,11.6,114.1,102.7,153.3
31407,2020-02-15T05:00,0.99,0.93,0.97,0.99,9.5,50.0,1.7,1.4,1.5,22.2,18.8,11.6,114.1,102.7,153.3
31409,2020-02-15T05:15,0.99,0.95,0.97,0.98,10.5,50.0,1.7,1.4,1.5,20.6,19.5,10.6,114.1,102.7,153.3
31411,2020-02-15T05:30,0.99,0.91,0.98,0.98,11.6,49.8,1.5,1.3,1.5,20.5,16.7,12.4,114.1,102.7,153.3
31413,2020-02-15T05:45,0.99,0.95,0.98,0.99,9.7,49.9,1.6,1.4,1.4,19.8,20.0,13.6,114.1,102.7,153.3
31415,2020-02-15T06:00,0.99,0.96,0.97,0.98,10.9,49.9,1.6,1.3,1.4,19.3,15.7,13.5,114.1,102.7,153.3
31417,2020-02-15T06:15,0.99,0.95,0.98,0.99,8.8,50.0,1.6,1.3,1.5,20.7,15.3,14.6,114.1,102.7,153.3
31419,2020-02-15T06:30,0.99,0.95,0.97,0.99,9.8,49.9,1.5,1.3,1.7,15.5,18.8,11.4,114.1,102.7,153.3
31421,2020-02-15T06:45,0.99,0.98,0.97,0.99,8.3,49.9,1.4,1.3,1.3,15.0,12.0,12.0,114.1,102.7,153.3
31423,2020-02-15T07:00,0.99,0.98,0.96,0.99,8.9,49.8,1.5,1.2,1.4,11.7,10.8,9.7,114.1,102.7,153.3
31425,2020-02-15T07:15,0.99,0.91,0.96,0.98,11.9,50.0,1.5,1.2,1.4,21.2,15.8,11.8,114.1,102.7,153.3
31427,2020-02-15T07:30,0.99,0.96,0.96,0.98,10.5,49.9,1.3,1.3,1.4,19.7,22.6,9.4,114.1,102.7,153.3
31429,2020-02-15T07:45,0.99,0.96,0.95,0.97,12.3,50.0,1.6,1.3,1.3,17.4,10.4,8.6,114.1,102.7,153.3
31431,2020-02-15T08:00,0.99,0.92,0.93,0.97,13.7,49.9,1.4,1.3,1.3,19.4,14.8,9.8,114.1,102.7,153.3
31433,2020-02-15T08:15,0.99,0.89,0.97,0.98,13.2,50.0,1.5,1.6,1.4,19.6,13.1,7.8,114.1,102.7,153.3
31435,2020-02-15T08:30,0.99,0.95,0.96,0.97,13.5,49.9,1.3,1.4,1.5,18.7,14.9,9.6,114.1,102.7,153.3
31437,2020-02-15T08:45,0.99,0.96,0.97,0.98,12.2,50.0,1.5,1.3,1.5,13.6,14.0,9.5,114.1,102.7,153.3
31439,2020-02-15T09:00,0.99,0.95,0.98,0.99,8.8,49.9,1.4,1.3,1.5,15.9,11.3,6.4,114.1,102.7,153.3
31441,2020-02-15T09:15,0.99,0.93,0.96,0.97,14.1,50.0,1.5,1.4,1.5,16.4,11.5,11.6,114.1,102.7,153.3
31443,2020-02-15T09:30,0.99,0.97,0.98,0.98,9.8,49.9,1.5,1.4,1.5,15.6,6.8,7.5,114.1,102.7,153.3
31445,2020-02-15T09:45,0.98,0.96,0.97,0.97,12.7,49.9,1.5,1.4,1.6,12.3,7.6,9.1,114.1,102.7,153.3
31447,2020-02-15T10:00,0.99,0.93,0.94,0.97,13.8,50.0,1.6,1.5,1.6,13.5,9.0,9.8,114.1,102.7,153.3
31449,2020-02-15T10:15,0.99,0.93,0.97,0.98,11.8,49.9,1.7,1.5,1.7,12.1,8.4,9.1,114.1,102.7,153.3
31451,2020-02-15T10:30,0.99,0.94,0.97,0.98,11.9,49.9,1.8,1.6,1.6,9.4,11.1,6.9,114.1,102.7,153.3
31453,2020-02-15T10:45,0.99,0.96,0.95,0.97,14.4,50.0,1.7,1.6,1.9,15.0,15.5,11.6,114.1,102.7,153.3
31455,2020-02-15T11:07,0.99,0.96,0.96,0.98,12.6,50.0,2.0,1.7,2.1,19.7,14.0,15.9,114.1,102.7,153.3
31457,2020-02-15T11:16,0.99,0.94,0.97,0.98,13.2,49.9,2.0,1.9,2.1,21.6,13.3,13.8,114.1,102.7,153.3
31459,2020-02-15T11:30,0.99,0.96,0.98,0.98,11.7,50.0,2.1,1.9,2.2,18.0,13.0,13.6,114.1,102.7,153.3
31461,2020-02-15T11:45,0.99,0.97,0.98,0.98,11.0,50.0,2.0,2.0,2.3,17.6,14.0,14.9,114.1,102.7,153.3
31463,2020-02-15T12:00,0.99,0.93,0.98,0.98,13.5,50.0,2.1,2.0,2.3,19.9,18.3,14.4,114.1,102.7,153.3
31465,2020-02-15T12:15,0.99,0.94,0.97,0.98,13.1,50.0,2.2,2.1,2.3,16.2,20.4,18.3,114.1,102.7,153.3
31467,2020-02-15T12:30,0.99,0.96,0.98,0.98,12.0,49.8,2.2,2.0,2.2,17.5,17.0,14.4,114.1,102.7,153.3
31469,2020-02-15T12:45,0.99,0.96,0.97,0.98,14.0,49.9,2.1,1.9,2.0,15.9,18.3,18.5,114.1,102.7,153.3
31471,2020-02-15T13:00,0.99,0.95,0.96,0.98,13.9,49.9,2.0,1.9,2.2,14.2,17.7,15.6,114.1,102.7,153.3
31473,2020-02-15T13:15,0.99,0.98,0.96,0.98,12.4,49.9,2.1,2.0,2.2,21.0,15.7,14.9,114.1,102.7,153.3
31475,2020-02-15T13:30,0.99,0.96,0.96,0.98,13.2,50.0,2.1,2.0,2.3,17.3,21.2,16.4,114.1,102.7,153.3
31477,2020-02-15T13:45,0.99,0.94,0.96,0.97,15.1,49.9,2.2,2.1,2.2,23.9,19.0,16.6,114.1,102.7,153.3
31479,2020-02-15T14:00,0.99,0.96,0.95,0.98,14.1,49.9,2.4,2.1,2.3,23.9,20.7,17.0,114.1,102.7,153.3
31481,2020-02-15T14:15,0.99,0.95,0.96,0.97,14.9,49.9,2.2,1.9,2.2,17.2,17.4,17.8,114.1,102.7,153.3
31483,2020-02-15T14:30,0.99,0.94,0.96,0.97,15.3,50.0,2.2,2.0,2.3,18.7,16.7,14.1,114.1,102.7,153.3
31485,2020-02-15T14:45,0.99,0.95,0.95,0.97,15.3,50.0,2.3,2.1,2.3,20.0,20.1,15.5,114.1,102.7,153.3
31487,2020-02-15T15:00,0.99,0.97,0.95,0.98,13.5,49.9,2.4,2.2,2.4,19.3,22.1,15.0,114.1,102.7,153.3
31489,2020-02-15T15:15,0.99,0.97,0.96,0.98,13.2,49.9,2.4,2.3,2.4,18.7,22.4,13.2,114.1,102.7,153.3
31491,2020-02-15T15:30,0.99,0.95,0.98,0.98,12.9,49.9,2.4,2.2,2.5,26.9,20.1,19.8,114.1,102.7,153.3
31493,2020-02-15T15:45,0.99,0.95,0.98,0.98,12.7,49.8,2.5,2.4,2.4,25.0,19.2,13.2,114.1,102.7,153.3
31495,2020-02-15T16:00,0.99,0.97,0.97,0.98,11.2,49.9,2.5,2.3,2.5,23.8,21.3,13.8,114.1,102.7,153.3
31497,2020-02-15T16:15,0.99,0.96,0.98,0.98,12.4,49.9,2.6,2.3,2.6,25.4,18.1,20.3,114.1,102.7,153.3
31499,2020-02-15T16:30,0.99,0.97,0.96,0.97,13.8,49.8,2.4,2.3,2.4,16.5,18.2,16.7,114.1,102.7,153.3
31501,2020-02-15T16:45,0.99,0.97,0.97,0.98,12.1,49.8,2.5,2.2,2.5,22.7,17.7,18.1,114.1,102.7,153.3
31503,2020-02-15T17:00,0.99,0.98,0.98,0.99,10.3,50.0,2.5,2.2,2.5,26.1,17.5,18.6,114.1,102.7,153.3
31505,2020-02-15T17:15,0.99,0.97,0.98,0.99,10.8,50.0,2.5,2.4,2.7,24.2,21.0,15.9,114.1,102.7,153.3
31507,2020-02-15T17:30,0.99,0.98,0.99,0.99,10.0,49.9,2.7,2.6,2.8,26.7,18.7,17.8,114.1,102.7,153.3
31509,2020-02-15T17:45,0.99,0.98,0.98,0.98,11.1,50.0,2.6,2.7,2.8,22.8,20.8,15.0,114.1,102.7,153.3
31511,2020-02-15T18:01,0.99,0.98,0.99,0.99,9.5,49.9,2.6,2.6,2.8,22.4,21.2,17.7,114.1,102.7,153.3
31513,2020-02-15T18:52,0.99,0.98,0.99,0.99,9.4,50.0,2.8,2.8,2.9,23.9,21.8,15.2,114.1,102.7,153.3
31515,2020-02-15T19:00,0.99,0.99,0.99,0.99,10.0,49.8,2.7,2.6,2.9,24.4,20.8,17.2,114.1,102.7,153.3
31517,2020-02-15T19:15,0.99,0.99,0.99,0.99,9.6,49.9,2.7,2.7,2.9,23.7,23.0,16.5,114.1,102.7,153.3
31519,2020-02-15T19:31,0.99,0.99,0.99,0.99,9.6,50.0,2.7,2.7,2.9,24.3,22.2,16.2,114.1,102.7,153.3
31521,2020-02-15T19:45,0.99,0.99,0.98,0.99,10.2,49.9,2.7,2.7,2.8,20.6,23.6,15.1,114.1,102.7,153.3
31523,2020-02-15T20:00,0.99,0.99,0.99,0.99,9.9,49.9,2.6,2.6,2.8,22.4,22.8,17.7,114.1,102.7,153.3
31525,2020-02-15T20:15,0.99,0.98,0.99,0.99,9.0,50.0,2.6,2.5,2.8,22.9,18.1,17.5,114.1,102.7,153.3
31527,2020-02-15T20:30,0.99,0.99,0.99,0.99,8.2,49.9,2.7,2.5,2.7,22.8,21.6,16.3,114.1,102.7,153.3
31529,2020-02-15T20:45,0.99,0.99,0.98,0.99,9.8,50.0,2.6,2.5,2.7,21.9,22.3,15.1,114.1,102.7,153.3
31531,2020-02-15T21:00,0.99,0.98,0.98,0.99,9.6,50.0,2.5,2.5,2.5,22.9,24.1,15.3,114.1,102.7,153.3
31533,2020-02-15T21:15,0.99,0.98,0.99,0.99,8.4,50.0,2.5,2.3,2.7,21.7,20.7,14.0,114.1,102.7,153.3
31535,2020-02-15T21:30,0.99,0.97,0.99,0.99,10.8,49.9,2.3,2.3,2.6,19.4,20.1,17.0,114.1,102.7,153.3
31537,2020-02-15T21:45,0.99,0.98,0.99,0.99,8.2,50.0,2.4,2.3,2.6,17.6,21.7,13.4,114.1,102.7,153.3
31539,2020-02-15T22:00,0.99,0.96,0.98,0.98,11.7,50.0,2.4,2.4,2.5,19.6,22.5,14.8,114.1,102.7,153.3
31541,2020-02-15T22:15,0.99,0.97,0.98,0.99,10.2,50.0,2.4,2.4,2.4,20.2,19.8,12.1,114.1,102.7,153.3
31543,2020-02-15T22:30,0.99,0.98,0.98,0.99,9.9,49.8,2.4,2.2,2.5,14.8,17.8,13.5,114.1,102.7,153.3
31545,2020-02-15T22:45,0.99,0.97,0.99,0.99,9.1,50.0,2.4,2.2,2.4,18.2,18.7,14.6,114.1,102.7,153.3
31547,2020-02-15T23:00,0.99,0.96,0.99,0.99,9.2,50.0,2.4,2.2,2.3,18.5,18.5,13.0,114.1,102.7,153.3
31549,2020-02-15T23:15,0.99,0.97,0.98,0.98,10.9,50.0,2.4,2.2,2.3,17.2,17.9,13.4,114.1,102.7,153.3
31551,2020-02-15T23:30,0.99,0.94,0.99,0.98,11.5,49.9,2.3,2.1,2.2,18.6,18.8,14.1,114.1,102.7,153.3
31553,2020-02-15T23:45,0.99,0.92,0.99,0.98,11.0,49.9,2.3,2.0,2.1,20.5,15.8,12.2,114.1,102.7,153.3
31555,2020-02-16T00:00,0.99,0.98,0.98,0.99,7.6,50.0,2.3,1.9,2.2,20.5,19.0,12.2,114.1,102.7,153.3
31557,2020-02-16T00:15,0.99,0.97,0.99,0.99,9.8,50.0,2.2,1.8,2.1,15.8,20.8,14.2,114.1,102.7,153.3
31559,2020-02-16T00:30,0.99,0.96,0.99,0.99,9.7,49.8,2.2,1.9,2.0,17.0,18.1,16.6,114.1,102.7,153.3
31561,2020-02-16T00:45,0.99,0.97,0.98,0.98,12.1,49.9,2.1,1.7,1.9,20.8,22.8,15.0,114.1,102.7,153.3
31563,2020-02-16T01:00,0.99,0.94,0.97,0.98,13.3,50.0,2.0,1.8,1.7,19.9,18.9,13.4,114.1,102.7,153.3
31565,2020-02-16T01:15,0.99,0.92,0.98,0.98,12.8,49.9,2.0,1.6,1.7,21.8,17.4,12.1,114.1,102.7,153.3
31567,2020-02-16T01:30,0.99,0.95,0.98,0.99,8.3,50.0,1.9,1.5,1.7,22.5,17.4,12.2,114.1,102.7,153.3
31569,2020-02-16T01:45,0.99,0.93,0.99,0.99,9.9,50.0,1.9,1.6,1.7,21.1,19.3,13.7,114.1,102.7,153.3
31571,2020-02-16T02:00,0.99,0.93,0.98,0.98,12.5,50.0,1.9,1.6,1.4,18.2,19.7,13.9,114.1,102.7,153.3
31573,2020-02-16T02:15,0.99,0.95,0.98,0.99,10.2,50.0,1.8,1.6,1.6,20.5,16.8,11.8,114.1,102.7,153.3
31575,2020-02-16T02:30,0.99,0.91,0.98,0.99,9.9,50.0,1.9,1.5,1.6,22.4,18.0,11.9,114.1,102.7,153.3
31577,2020-02-16T02:45,0.99,0.95,0.98,0.98,11.1,50.0,1.8,1.6,1.6,19.6,16.3,12.5,114.1,102.7,153.3
31579,2020-02-16T03:00,0.99,0.92,0.98,0.99,11.1,50.0,1.9,1.2,1.4,20.2,18.9,12.1,114.1,102.7,153.3
31581,2020-02-16T03:15,0.99,0.97,0.97,0.99,8.8,50.0,1.8,1.5,1.7,21.5,16.5,11.4,114.1,102.7,153.3
31583,2020-02-16T03:30,0.99,0.93,0.99,0.99,10.4,49.9,1.9,1.4,1.6,21.7,18.8,11.7,114.1,102.7,153.3
31585,2020-02-16T03:45,0.99,0.93,0.99,0.99,10.3,50.0,1.3,0.7,1.1,20.3,21.4,11.9,114.1,102.7,153.3
31587,2020-02-16T04:00,0.99,0.96,0.98,0.99,9.3,50.0,1.8,1.5,1.7,20.1,17.4,11.6,114.1,102.7,153.3
31589,2020-02-16T04:15,0.98,0.96,0.99,0.99,6.2,50.0,1.8,1.6,1.6,21.9,20.9,11.9,114.1,102.7,153.3
31591,2020-02-16T04:30,0.99,0.97,0.96,0.98,9.7,49.9,2.2,2.0,2.1,19.7,18.0,10.8,114.1,102.7,153.3
31593,2020-02-16T04:45,0.99,0.95,0.99,0.99,9.4,49.9,1.8,1.5,1.7,19.4,21.8,9.8,114.1,102.7,153.3
31595,2020-02-16T05:00,0.99,0.98,0.99,0.99,6.0,50.0,1.7,1.6,1.7,20.7,16.8,12.2,114.1,102.7,153.3
31597,2020-02-16T05:15,0.99,0.96,0.97,0.98,10.3,49.9,1.7,1.6,1.5,12.7,21.3,9.6,114.1,102.7,153.3
31599,2020-02-16T05:30,0.99,0.92,0.95,0.97,14.0,49.8,1.7,1.4,1.5,19.0,15.6,11.7,114.1,102.7,153.3
31601,2020-02-16T05:45,0.99,0.92,0.97,0.98,13.1,49.9,1.6,1.5,1.6,18.0,17.0,13.1,114.1,102.7,153.3
31603,2020-02-16T06:00,0.99,0.97,0.98,0.99,7.7,49.9,1.6,1.3,1.2,20.5,21.5,13.6,114.1,102.7,153.3
31605,2020-02-16T06:15,0.99,0.99,0.97,0.99,8.5,49.9,1.6,1.5,1.4,19.3,25.7,13.9,114.1,102.7,153.3
31607,2020-02-16T06:30,0.99,0.9,0.97,0.98,12.7,49.8,1.5,1.5,1.3,19.2,16.0,12.5,114.1,102.7,153.3
31609,2020-02-16T06:45,0.98,0.94,0.98,0.99,8.4,49.9,1.5,1.4,1.5,21.7,19.2,9.9,114.1,102.7,153.3
31611,2020-02-16T07:00,0.99,0.98,0.95,0.98,10.0,49.9,1.5,1.4,1.4,18.6,16.4,9.3,114.1,102.7,153.3
