Site,Site Name,Energy Consumption (kWh),Date
CCC2009,Caliber 2009,402.81,7/21/2020
CCC2009,Caliber 2009,372.94,7/22/2020
CCC2009,Caliber 2009,410.4,7/23/2020
CCC2009,Caliber 2009,388.1,7/24/2020
CCC2009,Caliber 2009,223.06,7/25/2020
CCC2009,Caliber 2009,64.4,7/26/2020
CCC2009,Caliber 2009,398.25,7/27/2020
CCC2009,Caliber 2009,381.62,7/28/2020
CCC2009,Caliber 2009,389.96,7/29/2020
CCC2009,Caliber 2009,425.99,7/30/2020
CCC2009,Caliber 2009,469.01,7/31/2020
CCC2009,Caliber 2009,370.35,8/1/2020
CCC2009,Caliber 2009,311.06,8/2/2020
CCC2009,Caliber 2009,476.13,8/3/2020
CCC2009,Caliber 2009,424.15,8/4/2020
CCC2009,Caliber 2009,398.53,8/5/2020
CCC2009,Caliber 2009,428.38,8/6/2020
CCC2009,Caliber 2009,412.3,8/7/2020
CCC2009,Caliber 2009,88.29,8/8/2020
CCC2009,Caliber 2009,67.73,8/9/2020
CCC2009,Caliber 2009,332.38,8/10/2020
CCC2009,Caliber 2009,367.87,8/11/2020
CCC2009,Caliber 2009,362.31,8/12/2020
CCC2009,Caliber 2009,329.72,8/13/2020
CCC2009,Caliber 2009,320.05,8/14/2020
CCC2009,Caliber 2009,130.43,8/15/2020
CCC2009,Caliber 2009,83.42,8/16/2020
CCC2009,Caliber 2009,358.56,8/17/2020
CCC2009,Caliber 2009,370.8,8/18/2020
CCC2009,Caliber 2009,370.2,8/19/2020
CCC2009,Caliber 2009,349.93,8/20/2020
CCC2009,Caliber 2009,387.35,8/21/2020
CCC2009,Caliber 2009,96.58,8/22/2020
CCC2009,Caliber 2009,76.51,8/23/2020
CCC2009,Caliber 2009,402.74,8/24/2020
CCC2009,Caliber 2009,420.47,8/25/2020
CCC2009,Caliber 2009,438.06,8/26/2020
CCC2009,Caliber 2009,420.59,8/27/2020
CCC2009,Caliber 2009,428.6,8/28/2020
CCC2009,Caliber 2009,178.68,8/29/2020
CCC2009,Caliber 2009,91.8,8/30/2020
CCC2009,Caliber 2009,364.83,8/31/2020
CCC2009,Caliber 2009,408.49,9/1/2020
CCC2009,Caliber 2009,410.92,9/2/2020
CCC2009,Caliber 2009,397,9/3/2020
CCC2009,Caliber 2009,433.21,9/4/2020
CCC2009,Caliber 2009,162.16,9/5/2020
CCC2009,Caliber 2009,63.65,9/6/2020
CCC2009,Caliber 2009,132.79,9/7/2020
CCC2009,Caliber 2009,362.97,9/8/2020
CCC2009,Caliber 2009,321.54,9/9/2020
CCC2009,Caliber 2009,395.96,9/10/2020
CCC2009,Caliber 2009,391.55,9/11/2020
CCC2009,Caliber 2009,69.96,9/12/2020
CCC2009,Caliber 2009,47.31,9/13/2020
CCC2009,Caliber 2009,332.05,9/14/2020
CCC2009,Caliber 2009,412.51,9/15/2020
CCC2009,Caliber 2009,405.52,9/16/2020
CCC2009,Caliber 2009,417.66,9/17/2020
CCC2009,Caliber 2009,355.69,9/18/2020
CCC2009,Caliber 2009,140.29,9/19/2020
CCC2009,Caliber 2009,71.85,9/20/2020
CCC2009,Caliber 2009,393.24,9/21/2020
CCC2009,Caliber 2009,375.44,9/22/2020
CCC2009,Caliber 2009,386.74,9/23/2020
CCC2009,Caliber 2009,417.45,9/24/2020
CCC2009,Caliber 2009,406.34,9/25/2020
CCC2009,Caliber 2009,146.63,9/26/2020
CCC2009,Caliber 2009,69.66,9/27/2020
CCC2009,Caliber 2009,360.88,9/28/2020
CCC2009,Caliber 2009,418.45,9/29/2020
CCC2009,Caliber 2009,484.86,9/30/2020
CCC2009,Caliber 2009,494.65,10/1/2020
CCC2009,Caliber 2009,501.23,10/2/2020
CCC2009,Caliber 2009,114.45,10/3/2020
CCC2009,Caliber 2009,45.72,10/4/2020
CCC2009,Caliber 2009,389.98,10/5/2020
CCC2009,Caliber 2009,412.46,10/6/2020
CCC2009,Caliber 2009,433.03,10/7/2020
CCC2009,Caliber 2009,401.91,10/8/2020
CCC2009,Caliber 2009,414.18,10/9/2020
CCC2009,Caliber 2009,128.55,10/10/2020
CCC2009,Caliber 2009,75.48,10/11/2020
CCC2009,Caliber 2009,390.15,10/12/2020
CCC2009,Caliber 2009,417.41,10/13/2020
CCC2009,Caliber 2009,374.87,10/14/2020
CCC2009,Caliber 2009,387.45,10/15/2020
CCC2009,Caliber 2009,377.93,10/16/2020
CCC2009,Caliber 2009,177.62,10/17/2020
CCC2009,Caliber 2009,101.24,10/18/2020
CCC2009,Caliber 2009,321.45,10/19/2020
CCC2009,Caliber 2009,3.91,10/20/2020
CCC2009,Caliber 2009,0,10/21/2020
CCC2009,Caliber 2009,0,10/22/2020
CCC2009,Caliber 2009,0,10/23/2020
CCC2009,Caliber 2009,0,10/24/2020
CCC2009,Caliber 2009,0,10/25/2020
CCC2009,Caliber 2009,0,10/26/2020
CCC2009,Caliber 2009,0,10/27/2020
CCC2009,Caliber 2009,0,10/28/2020
CCC2009,Caliber 2009,0,10/29/2020
CCC2009,Caliber 2009,0,10/30/2020
CCC2009,Caliber 2009,0,10/31/2020
CCC2009,Caliber 2009,0,11/1/2020
CCC2009,Caliber 2009,0,11/2/2020
CCC2009,Caliber 2009,0,11/3/2020
CCC2009,Caliber 2009,0,11/4/2020
CCC2009,Caliber 2009,0,11/5/2020
CCC2009,Caliber 2009,0,11/6/2020
CCC2009,Caliber 2009,0,11/7/2020
CCC2009,Caliber 2009,0,11/8/2020
CCC2009,Caliber 2009,0,11/9/2020
CCC2009,Caliber 2009,0,11/10/2020
CCC2009,Caliber 2009,0,11/11/2020
CCC2009,Caliber 2009,0,11/12/2020
CCC2009,Caliber 2009,0,11/13/2020
CCC2009,Caliber 2009,0,11/14/2020
CCC2009,Caliber 2009,0,11/15/2020
CCC2009,Caliber 2009,0,11/16/2020
CCC2009,Caliber 2009,0,11/17/2020
CCC2009,Caliber 2009,0,11/18/2020
CCC2009,Caliber 2009,0,11/19/2020
CCC2009,Caliber 2009,0,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
,,,12/10/2019
,,,12/11/2019
,,,12/12/2019
,,,12/13/2019
,,,12/14/2019
,,,12/15/2019
,,,12/16/2019
,,,12/17/2019
,,,12/18/2019
,,,12/19/2019
,,,12/20/2019
,,,12/21/2019
,,,12/22/2019
,,,12/23/2019
,,,12/24/2019
,,,12/25/2019
,,,12/26/2019
,,,12/27/2019
,,,12/28/2019
,,,12/29/2019
,,,12/30/2019
,,,12/31/2019
,,,1/1/2020
,,,1/2/2020
,,,1/3/2020
,,,1/4/2020
,,,1/5/2020
,,,1/6/2020
,,,1/7/2020
,,,1/8/2020
,,,1/9/2020
,,,1/10/2020
,,,1/11/2020
,,,1/12/2020
,,,1/13/2020
CCC0088,Caliber 0088,174.12,1/14/2020
CCC0088,Caliber 0088,207.19,1/15/2020
CCC0088,Caliber 0088,196.07,1/16/2020
CCC0088,Caliber 0088,171.46,1/17/2020
CCC0088,Caliber 0088,26.3,1/18/2020
CCC0088,Caliber 0088,86.61,1/19/2020
CCC0088,Caliber 0088,208.17,1/20/2020
CCC0088,Caliber 0088,138.28,1/21/2020
CCC0088,Caliber 0088,222.34,1/22/2020
CCC0088,Caliber 0088,218.56,1/23/2020
CCC0088,Caliber 0088,175.35,1/24/2020
CCC0088,Caliber 0088,26.68,1/25/2020
CCC0088,Caliber 0088,32,1/26/2020
CCC0088,Caliber 0088,136.72,1/27/2020
CCC0088,Caliber 0088,177.69,1/28/2020
CCC0088,Caliber 0088,174.17,1/29/2020
CCC0088,Caliber 0088,216.48,1/30/2020
CCC0088,Caliber 0088,159.12,1/31/2020
CCC0088,Caliber 0088,48.26,2/1/2020
CCC0088,Caliber 0088,46.49,2/2/2020
CCC0088,Caliber 0088,133.32,2/3/2020
CCC0088,Caliber 0088,204.65,2/4/2020
CCC0088,Caliber 0088,187.03,2/5/2020
CCC0088,Caliber 0088,199.72,2/6/2020
CCC0088,Caliber 0088,168.42,2/7/2020
CCC0088,Caliber 0088,28.94,2/8/2020
CCC0088,Caliber 0088,41.79,2/9/2020
CCC0088,Caliber 0088,137.55,2/10/2020
CCC0088,Caliber 0088,164.14,2/11/2020
CCC0088,Caliber 0088,157.83,2/12/2020
CCC0088,Caliber 0088,197.81,2/13/2020
CCC0088,Caliber 0088,159.12,2/14/2020
CCC0088,Caliber 0088,27.25,2/15/2020
CCC0088,Caliber 0088,26.83,2/16/2020
CCC0088,Caliber 0088,164.83,2/17/2020
CCC0088,Caliber 0088,191.42,2/18/2020
CCC0088,Caliber 0088,179.14,2/19/2020
CCC0088,Caliber 0088,213.81,2/20/2020
CCC0088,Caliber 0088,152.46,2/21/2020
CCC0088,Caliber 0088,22.91,2/22/2020
CCC0088,Caliber 0088,22.39,2/23/2020
CCC0088,Caliber 0088,171.08,2/24/2020
CCC0088,Caliber 0088,187.85,2/25/2020
CCC0088,Caliber 0088,168.88,2/26/2020
CCC0088,Caliber 0088,153.05,2/27/2020
CCC0088,Caliber 0088,133.9,2/28/2020
CCC0088,Caliber 0088,22.51,2/29/2020
CCC0088,Caliber 0088,22.5,3/1/2020
CCC0088,Caliber 0088,95.56,3/2/2020
CCC0088,Caliber 0088,127.61,3/3/2020
CCC0088,Caliber 0088,192.8,3/4/2020
CCC0088,Caliber 0088,141.22,3/5/2020
CCC0088,Caliber 0088,171.14,3/6/2020
CCC0088,Caliber 0088,28.07,3/7/2020
CCC0088,Caliber 0088,26.4,3/8/2020
CCC0088,Caliber 0088,199.37,3/9/2020
CCC0088,Caliber 0088,197.24,3/10/2020
CCC0088,Caliber 0088,168.75,3/11/2020
CCC0088,Caliber 0088,178.12,3/12/2020
CCC0088,Caliber 0088,164.68,3/13/2020
CCC0088,Caliber 0088,27.46,3/14/2020
CCC0088,Caliber 0088,43.04,3/15/2020
CCC0088,Caliber 0088,142.82,3/16/2020
CCC0088,Caliber 0088,203.58,3/17/2020
CCC0088,Caliber 0088,173.94,3/18/2020
CCC0088,Caliber 0088,189.07,3/19/2020
CCC0088,Caliber 0088,133.19,3/20/2020
CCC0088,Caliber 0088,36.34,3/21/2020
CCC0088,Caliber 0088,103.41,3/22/2020
CCC0088,Caliber 0088,162.39,3/23/2020
CCC0088,Caliber 0088,187.59,3/24/2020
CCC0088,Caliber 0088,171.61,3/25/2020
CCC0088,Caliber 0088,180.68,3/26/2020
CCC0088,Caliber 0088,161.53,3/27/2020
CCC0088,Caliber 0088,27.88,3/28/2020
CCC0088,Caliber 0088,26.51,3/29/2020
CCC0088,Caliber 0088,143.42,3/30/2020
CCC0088,Caliber 0088,136.67,3/31/2020
CCC0088,Caliber 0088,147.25,4/1/2020
CCC0088,Caliber 0088,168.35,4/2/2020
CCC0088,Caliber 0088,87.45,4/3/2020
CCC0088,Caliber 0088,26.6,4/4/2020
CCC0088,Caliber 0088,26.61,4/5/2020
CCC0088,Caliber 0088,100.89,4/6/2020
CCC0088,Caliber 0088,109.36,4/7/2020
CCC0088,Caliber 0088,128.6,4/8/2020
CCC0088,Caliber 0088,91.37,4/9/2020
CCC0088,Caliber 0088,109.05,4/10/2020
CCC0088,Caliber 0088,24.87,4/11/2020
CCC0088,Caliber 0088,26.42,4/12/2020
CCC0088,Caliber 0088,89.72,4/13/2020
CCC0088,Caliber 0088,98.26,4/14/2020
CCC0088,Caliber 0088,111.96,4/15/2020
CCC0088,Caliber 0088,110.71,4/16/2020
CCC0088,Caliber 0088,70.34,4/17/2020
CCC0088,Caliber 0088,25.37,4/18/2020
CCC0088,Caliber 0088,25.98,4/19/2020
CCC0088,Caliber 0088,79.88,4/20/2020
CCC0088,Caliber 0088,55.1,4/21/2020
CCC0088,Caliber 0088,150.73,4/22/2020
CCC0088,Caliber 0088,143.59,4/23/2020
CCC0088,Caliber 0088,222.59,4/24/2020
CCC0088,Caliber 0088,28.3,4/25/2020
CCC0088,Caliber 0088,26.22,4/26/2020
CCC0088,Caliber 0088,159.64,4/27/2020
CCC0088,Caliber 0088,99.06,4/28/2020
CCC0088,Caliber 0088,129.7,4/29/2020
CCC0088,Caliber 0088,122.97,4/30/2020
CCC0088,Caliber 0088,62.01,5/1/2020
CCC0088,Caliber 0088,32.23,5/2/2020
CCC0088,Caliber 0088,30.17,5/3/2020
CCC0088,Caliber 0088,130.76,5/4/2020
CCC0088,Caliber 0088,68.83,5/5/2020
CCC0088,Caliber 0088,113.25,5/6/2020
CCC0088,Caliber 0088,121.17,5/7/2020
CCC0088,Caliber 0088,100.06,5/8/2020
CCC0088,Caliber 0088,35.85,5/9/2020
CCC0088,Caliber 0088,28.7,5/10/2020
CCC0088,Caliber 0088,149.33,5/11/2020
CCC0088,Caliber 0088,152.82,5/12/2020
CCC0088,Caliber 0088,141.25,5/13/2020
CCC0088,Caliber 0088,130.94,5/14/2020
CCC0088,Caliber 0088,80.99,5/15/2020
CCC0088,Caliber 0088,28.9,5/16/2020
CCC0088,Caliber 0088,29.66,5/17/2020
CCC0088,Caliber 0088,93.32,5/18/2020
CCC0088,Caliber 0088,153.75,5/19/2020
CCC0088,Caliber 0088,163.31,5/20/2020
CCC0088,Caliber 0088,148.55,5/21/2020
CCC0088,Caliber 0088,132.14,5/22/2020
CCC0088,Caliber 0088,26.64,5/23/2020
CCC0088,Caliber 0088,30,5/24/2020
CCC0088,Caliber 0088,116.2,5/25/2020
CCC0088,Caliber 0088,193.49,5/26/2020
CCC0088,Caliber 0088,194.3,5/27/2020
CCC0088,Caliber 0088,193.7,5/28/2020
CCC0088,Caliber 0088,214.41,5/29/2020
CCC0088,Caliber 0088,130.08,5/30/2020
CCC0088,Caliber 0088,102.04,5/31/2020
CCC0088,Caliber 0088,181.29,6/1/2020
CCC0088,Caliber 0088,161.37,6/2/2020
CCC0088,Caliber 0088,168.59,6/3/2020
CCC0088,Caliber 0088,196.44,6/4/2020
CCC0088,Caliber 0088,168.77,6/5/2020
CCC0088,Caliber 0088,28.13,6/6/2020
CCC0088,Caliber 0088,27.76,6/7/2020
CCC0088,Caliber 0088,118.04,6/8/2020
CCC0088,Caliber 0088,120.92,6/9/2020
CCC0088,Caliber 0088,159.83,6/10/2020
CCC0088,Caliber 0088,175.96,6/11/2020
CCC0088,Caliber 0088,130.29,6/12/2020
CCC0088,Caliber 0088,28.49,6/13/2020
CCC0088,Caliber 0088,29.57,6/14/2020
CCC0088,Caliber 0088,112.89,6/15/2020
CCC0088,Caliber 0088,121.03,6/16/2020
CCC0088,Caliber 0088,145.59,6/17/2020
CCC0088,Caliber 0088,154.56,6/18/2020
CCC0088,Caliber 0088,152.91,6/19/2020
CCC0088,Caliber 0088,37.88,6/20/2020
CCC0088,Caliber 0088,42.49,6/21/2020
CCC0088,Caliber 0088,125.3,6/22/2020
CCC0088,Caliber 0088,123.76,6/23/2020
CCC0088,Caliber 0088,193.29,6/24/2020
CCC0088,Caliber 0088,176.33,6/25/2020
CCC0088,Caliber 0088,154.73,6/26/2020
CCC0088,Caliber 0088,46.97,6/27/2020
CCC0088,Caliber 0088,35.33,6/28/2020
CCC0088,Caliber 0088,162.83,6/29/2020
CCC0088,Caliber 0088,152.36,6/30/2020
CCC0088,Caliber 0088,175.95,7/1/2020
CCC0088,Caliber 0088,152.39,7/2/2020
CCC0088,Caliber 0088,40.55,7/3/2020
CCC0088,Caliber 0088,44.89,7/4/2020
CCC0088,Caliber 0088,51.58,7/5/2020
CCC0088,Caliber 0088,118.11,7/6/2020
CCC0088,Caliber 0088,163.41,7/7/2020
CCC0088,Caliber 0088,149.27,7/8/2020
CCC0088,Caliber 0088,137.5,7/9/2020
CCC0088,Caliber 0088,140.45,7/10/2020
CCC0088,Caliber 0088,64.84,7/11/2020
CCC0088,Caliber 0088,61.44,7/12/2020
CCC0088,Caliber 0088,139.63,7/13/2020
CCC0088,Caliber 0088,154.57,7/14/2020
CCC0088,Caliber 0088,184.8,7/15/2020
CCC0088,Caliber 0088,191.07,7/16/2020
CCC0088,Caliber 0088,164.73,7/17/2020
CCC0088,Caliber 0088,48.2,7/18/2020
CCC0088,Caliber 0088,46.22,7/19/2020
CCC0088,Caliber 0088,131.24,7/20/2020
CCC0088,Caliber 0088,130.47,7/21/2020
CCC0088,Caliber 0088,126.17,7/22/2020
CCC0088,Caliber 0088,137.1,7/23/2020
CCC0088,Caliber 0088,158.43,7/24/2020
CCC0088,Caliber 0088,40.06,7/25/2020
CCC0088,Caliber 0088,47.61,7/26/2020
CCC0088,Caliber 0088,169.27,7/27/2020
CCC0088,Caliber 0088,138.43,7/28/2020
CCC0088,Caliber 0088,162.13,7/29/2020
CCC0088,Caliber 0088,177.47,7/30/2020
CCC0088,Caliber 0088,160.03,7/31/2020
CCC0088,Caliber 0088,43.6,8/1/2020
CCC0088,Caliber 0088,46.1,8/2/2020
CCC0088,Caliber 0088,146.86,8/3/2020
CCC0088,Caliber 0088,127.2,8/4/2020
CCC0088,Caliber 0088,179.51,8/5/2020
CCC0088,Caliber 0088,102.48,8/6/2020
CCC0088,Caliber 0088,157.7,8/7/2020
CCC0088,Caliber 0088,48.04,8/8/2020
CCC0088,Caliber 0088,56.34,8/9/2020
CCC0088,Caliber 0088,152.43,8/10/2020
CCC0088,Caliber 0088,146.64,8/11/2020
CCC0088,Caliber 0088,133.62,8/12/2020
CCC0088,Caliber 0088,172.82,8/13/2020
CCC0088,Caliber 0088,179.61,8/14/2020
CCC0088,Caliber 0088,76.13,8/15/2020
CCC0088,Caliber 0088,80.42,8/16/2020
CCC0088,Caliber 0088,179.78,8/17/2020
CCC0088,Caliber 0088,185.32,8/18/2020
CCC0088,Caliber 0088,170.65,8/19/2020
CCC0088,Caliber 0088,134.77,8/20/2020
CCC0088,Caliber 0088,131.36,8/21/2020
CCC0088,Caliber 0088,47.17,8/22/2020
CCC0088,Caliber 0088,51.63,8/23/2020
CCC0088,Caliber 0088,124.16,8/24/2020
CCC0088,Caliber 0088,129.55,8/25/2020
CCC0088,Caliber 0088,139.64,8/26/2020
CCC0088,Caliber 0088,144.01,8/27/2020
CCC0088,Caliber 0088,164.67,8/28/2020
CCC0088,Caliber 0088,43.48,8/29/2020
CCC0088,Caliber 0088,43.84,8/30/2020
CCC0088,Caliber 0088,137.8,8/31/2020
CCC0088,Caliber 0088,112.82,9/1/2020
CCC0088,Caliber 0088,116.56,9/2/2020
CCC0088,Caliber 0088,145.19,9/3/2020
CCC0088,Caliber 0088,180.73,9/4/2020
CCC0088,Caliber 0088,67.48,9/5/2020
CCC0088,Caliber 0088,74.74,9/6/2020
CCC0088,Caliber 0088,85.56,9/7/2020
CCC0088,Caliber 0088,147.43,9/8/2020
CCC0088,Caliber 0088,117.21,9/9/2020
CCC0088,Caliber 0088,132.23,9/10/2020
CCC0088,Caliber 0088,124.82,9/11/2020
CCC0088,Caliber 0088,27.72,9/12/2020
CCC0088,Caliber 0088,28.47,9/13/2020
CCC0088,Caliber 0088,107.72,9/14/2020
CCC0088,Caliber 0088,155.86,9/15/2020
CCC0088,Caliber 0088,128.62,9/16/2020
CCC0088,Caliber 0088,145.46,9/17/2020
CCC0088,Caliber 0088,163.57,9/18/2020
CCC0088,Caliber 0088,31.18,9/19/2020
CCC0088,Caliber 0088,32.68,9/20/2020
CCC0088,Caliber 0088,109.21,9/21/2020
CCC0088,Caliber 0088,129.99,9/22/2020
CCC0088,Caliber 0088,159.86,9/23/2020
CCC0088,Caliber 0088,157.18,9/24/2020
CCC0088,Caliber 0088,147.22,9/25/2020
CCC0088,Caliber 0088,33.98,9/26/2020
CCC0088,Caliber 0088,38.47,9/27/2020
CCC0088,Caliber 0088,146.51,9/28/2020
CCC0088,Caliber 0088,166.49,9/29/2020
CCC0088,Caliber 0088,154.73,9/30/2020
CCC0088,Caliber 0088,167.46,10/1/2020
CCC0088,Caliber 0088,146.01,10/2/2020
CCC0088,Caliber 0088,37.29,10/3/2020
CCC0088,Caliber 0088,41.02,10/4/2020
CCC0088,Caliber 0088,117.03,10/5/2020
CCC0088,Caliber 0088,141.07,10/6/2020
CCC0088,Caliber 0088,121.33,10/7/2020
CCC0088,Caliber 0088,135.69,10/8/2020
CCC0088,Caliber 0088,112.14,10/9/2020
CCC0088,Caliber 0088,26,10/10/2020
CCC0088,Caliber 0088,27.51,10/11/2020
CCC0088,Caliber 0088,128.81,10/12/2020
CCC0088,Caliber 0088,144.2,10/13/2020
CCC0088,Caliber 0088,144.69,10/14/2020
CCC0088,Caliber 0088,142.53,10/15/2020
CCC0088,Caliber 0088,136.82,10/16/2020
CCC0088,Caliber 0088,35.61,10/17/2020
CCC0088,Caliber 0088,37.58,10/18/2020
CCC0088,Caliber 0088,138.32,10/19/2020
CCC0088,Caliber 0088,119.35,10/20/2020
CCC0088,Caliber 0088,153.94,10/21/2020
CCC0088,Caliber 0088,141.45,10/22/2020
CCC0088,Caliber 0088,142.04,10/23/2020
CCC0088,Caliber 0088,24.37,10/24/2020
CCC0088,Caliber 0088,27.26,10/25/2020
CCC0088,Caliber 0088,113.24,10/26/2020
CCC0088,Caliber 0088,132.75,10/27/2020
CCC0088,Caliber 0088,135.96,10/28/2020
CCC0088,Caliber 0088,144.86,10/29/2020
CCC0088,Caliber 0088,121.96,10/30/2020
CCC0088,Caliber 0088,42.3,10/31/2020
CCC0088,Caliber 0088,26.46,11/1/2020
CCC0088,Caliber 0088,93.61,11/2/2020
CCC0088,Caliber 0088,107.48,11/3/2020
CCC0088,Caliber 0088,136.93,11/4/2020
CCC0088,Caliber 0088,116.5,11/5/2020
CCC0088,Caliber 0088,122.7,11/6/2020
CCC0088,Caliber 0088,39.29,11/7/2020
CCC0088,Caliber 0088,26.36,11/8/2020
CCC0088,Caliber 0088,112.47,11/9/2020
CCC0088,Caliber 0088,128.06,11/10/2020
CCC0088,Caliber 0088,128.65,11/11/2020
CCC0088,Caliber 0088,128.66,11/12/2020
CCC0088,Caliber 0088,113.69,11/13/2020
CCC0088,Caliber 0088,24.31,11/14/2020
CCC0088,Caliber 0088,24.42,11/15/2020
CCC0088,Caliber 0088,92.76,11/16/2020
CCC0088,Caliber 0088,89.08,11/17/2020
CCC0088,Caliber 0088,93.25,11/18/2020
CCC0088,Caliber 0088,138.72,11/19/2020
CCC0088,Caliber 0088,15.8,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
,,,12/10/2019
,,,12/11/2019
,,,12/12/2019
,,,12/13/2019
,,,12/14/2019
,,,12/15/2019
,,,12/16/2019
,,,12/17/2019
,,,12/18/2019
,,,12/19/2019
,,,12/20/2019
,,,12/21/2019
,,,12/22/2019
,,,12/23/2019
,,,12/24/2019
,,,12/25/2019
,,,12/26/2019
,,,12/27/2019
,,,12/28/2019
,,,12/29/2019
,,,12/30/2019
,,,12/31/2019
,,,1/1/2020
,,,1/2/2020
,,,1/3/2020
,,,1/4/2020
,,,1/5/2020
,,,1/6/2020
,,,1/7/2020
,,,1/8/2020
,,,1/9/2020
,,,1/10/2020
,,,1/11/2020
,,,1/12/2020
,,,1/13/2020
,,,1/14/2020
CCC0092,Caliber 0092,289.1,1/15/2020
CCC0092,Caliber 0092,284.18,1/16/2020
CCC0092,Caliber 0092,237.25,1/17/2020
CCC0092,Caliber 0092,30.47,1/18/2020
CCC0092,Caliber 0092,175.46,1/19/2020
CCC0092,Caliber 0092,239.07,1/20/2020
CCC0092,Caliber 0092,235,1/21/2020
CCC0092,Caliber 0092,280.25,1/22/2020
CCC0092,Caliber 0092,279.7,1/23/2020
CCC0092,Caliber 0092,248.37,1/24/2020
CCC0092,Caliber 0092,31.13,1/25/2020
CCC0092,Caliber 0092,169.79,1/26/2020
CCC0092,Caliber 0092,289.87,1/27/2020
CCC0092,Caliber 0092,324.7,1/28/2020
CCC0092,Caliber 0092,279.64,1/29/2020
CCC0092,Caliber 0092,265.29,1/30/2020
CCC0092,Caliber 0092,243.89,1/31/2020
CCC0092,Caliber 0092,32.38,2/1/2020
CCC0092,Caliber 0092,72.72,2/2/2020
CCC0092,Caliber 0092,220.65,2/3/2020
CCC0092,Caliber 0092,229.29,2/4/2020
CCC0092,Caliber 0092,255.35,2/5/2020
CCC0092,Caliber 0092,262.98,2/6/2020
CCC0092,Caliber 0092,254.55,2/7/2020
CCC0092,Caliber 0092,32.56,2/8/2020
CCC0092,Caliber 0092,30.9,2/9/2020
CCC0092,Caliber 0092,225.86,2/10/2020
CCC0092,Caliber 0092,248.02,2/11/2020
CCC0092,Caliber 0092,270.62,2/12/2020
CCC0092,Caliber 0092,240.2,2/13/2020
CCC0092,Caliber 0092,231.8,2/14/2020
CCC0092,Caliber 0092,123.68,2/15/2020
CCC0092,Caliber 0092,36.15,2/16/2020
CCC0092,Caliber 0092,228.63,2/17/2020
CCC0092,Caliber 0092,263.5,2/18/2020
CCC0092,Caliber 0092,238.33,2/19/2020
CCC0092,Caliber 0092,258.12,2/20/2020
CCC0092,Caliber 0092,270.41,2/21/2020
CCC0092,Caliber 0092,186.49,2/22/2020
CCC0092,Caliber 0092,243.82,2/23/2020
CCC0092,Caliber 0092,284.89,2/24/2020
CCC0092,Caliber 0092,239.32,2/25/2020
CCC0092,Caliber 0092,308.05,2/26/2020
CCC0092,Caliber 0092,242.68,2/27/2020
CCC0092,Caliber 0092,260.33,2/28/2020
CCC0092,Caliber 0092,34.65,2/29/2020
CCC0092,Caliber 0092,31.91,3/1/2020
CCC0092,Caliber 0092,260.49,3/2/2020
CCC0092,Caliber 0092,278.68,3/3/2020
CCC0092,Caliber 0092,295.48,3/4/2020
CCC0092,Caliber 0092,290.2,3/5/2020
CCC0092,Caliber 0092,252.67,3/6/2020
CCC0092,Caliber 0092,34.41,3/7/2020
CCC0092,Caliber 0092,114.38,3/8/2020
CCC0092,Caliber 0092,294.1,3/9/2020
CCC0092,Caliber 0092,368.47,3/10/2020
CCC0092,Caliber 0092,327.53,3/11/2020
CCC0092,Caliber 0092,299.52,3/12/2020
CCC0092,Caliber 0092,267.31,3/13/2020
CCC0092,Caliber 0092,34.94,3/14/2020
CCC0092,Caliber 0092,34.32,3/15/2020
CCC0092,Caliber 0092,248.21,3/16/2020
CCC0092,Caliber 0092,241.01,3/17/2020
CCC0092,Caliber 0092,284.05,3/18/2020
CCC0092,Caliber 0092,271.95,3/19/2020
CCC0092,Caliber 0092,213.33,3/20/2020
CCC0092,Caliber 0092,79.1,3/21/2020
