,PFL1,THDVL1,MDIL1,Date
2019-07-28 00:00:00,0.99,1.9,202.9,2019-07-28 00:00:00
2019-07-28 01:00:00,0.99,1.9,202.9,2019-07-28 01:00:00
2019-07-28 02:00:00,0.99,1.9,202.9,2019-07-28 02:00:00
2019-07-28 03:00:00,0.99,1.9,202.9,2019-07-28 03:00:00
2019-07-28 04:00:00,0.99,1.9,202.9,2019-07-28 04:00:00
2019-07-28 05:00:00,0.99,1.9,202.9,2019-07-28 05:00:00
2019-07-28 06:00:00,0.99,1.9,202.9,2019-07-28 06:00:00
2019-07-28 07:00:00,0.99,1.9,202.9,2019-07-28 07:00:00
2019-07-28 08:00:00,0.99,1.9,202.9,2019-07-28 08:00:00
2019-07-28 09:00:00,0.99,1.9,202.9,2019-07-28 09:00:00
2019-07-28 10:00:00,0.99,1.9,202.9,2019-07-28 10:00:00
2019-07-28 11:00:00,0.99,1.9,202.9,2019-07-28 11:00:00
2019-07-28 12:00:00,0.99,1.9,202.9,2019-07-28 12:00:00
2019-07-28 13:00:00,0.99,1.9,202.9,2019-07-28 13:00:00
2019-07-28 14:00:00,0.99,1.9,202.9,2019-07-28 14:00:00
2019-07-28 15:00:00,0.99,1.9,202.9,2019-07-28 15:00:00
2019-07-28 16:00:00,0.99,1.9,202.9,2019-07-28 16:00:00
2019-07-28 17:00:00,0.99,1.9,202.9,2019-07-28 17:00:00
2019-07-28 18:00:00,0.99,1.9,202.9,2019-07-28 18:00:00
2019-07-28 19:00:00,0.99,1.9,202.9,2019-07-28 19:00:00
2019-07-28 20:00:00,0.99,1.9,202.9,2019-07-28 20:00:00
2019-07-28 21:00:00,0.99,1.9,202.9,2019-07-28 21:00:00
2019-07-28 22:00:00,0.99,1.9,202.9,2019-07-28 22:00:00
2019-07-28 23:00:00,0.99,1.9,202.9,2019-07-28 23:00:00
2019-07-29 00:00:00,0.99,1.9,202.9,2019-07-29 00:00:00
2019-07-29 01:00:00,0.99,1.9,202.9,2019-07-29 01:00:00
2019-07-29 02:00:00,0.99,1.9,202.9,2019-07-29 02:00:00
2019-07-29 03:00:00,0.99,1.9,202.9,2019-07-29 03:00:00
2019-07-29 04:00:00,0.99,1.9,202.9,2019-07-29 04:00:00
2019-07-29 05:00:00,0.99,1.9,202.9,2019-07-29 05:00:00
2019-07-29 06:00:00,0.99,1.9,202.9,2019-07-29 06:00:00
2019-07-29 07:00:00,0.99,1.9,202.9,2019-07-29 07:00:00
2019-07-29 08:00:00,0.99,1.9,202.9,2019-07-29 08:00:00
2019-07-29 09:00:00,0.99,1.9,202.9,2019-07-29 09:00:00
2019-07-29 10:00:00,0.99,1.9,202.9,2019-07-29 10:00:00
2019-07-29 11:00:00,0.99,1.9,202.9,2019-07-29 11:00:00
2019-07-29 12:00:00,0.99,1.9,202.9,2019-07-29 12:00:00
2019-07-29 13:00:00,0.99,1.9,202.9,2019-07-29 13:00:00
2019-07-29 14:00:00,0.99,1.9,202.9,2019-07-29 14:00:00
2019-07-29 15:00:00,0.99,1.9,202.9,2019-07-29 15:00:00
2019-07-29 16:00:00,0.99,1.9,202.9,2019-07-29 16:00:00
2019-07-29 17:00:00,0.99,1.9,202.9,2019-07-29 17:00:00
2019-07-29 18:00:00,0.99,1.9,202.9,2019-07-29 18:00:00
2019-07-29 19:00:00,0.99,1.9,202.9,2019-07-29 19:00:00
2019-07-29 20:00:00,0.99,1.9,202.9,2019-07-29 20:00:00
2019-07-29 21:00:00,0.99,1.9,202.9,2019-07-29 21:00:00
2019-07-29 22:00:00,0.99,1.9,202.9,2019-07-29 22:00:00
2019-07-29 23:00:00,0.99,1.9,202.9,2019-07-29 23:00:00
2019-07-30 00:00:00,0.99,1.9,202.9,2019-07-30 00:00:00
2019-07-30 01:00:00,0.99,1.9,202.9,2019-07-30 01:00:00
2019-07-30 02:00:00,0.99,1.9,202.9,2019-07-30 02:00:00
2019-07-30 03:00:00,0.99,1.9,202.9,2019-07-30 03:00:00
2019-07-30 04:00:00,0.99,1.9,202.9,2019-07-30 04:00:00
2019-07-30 05:00:00,0.99,1.9,202.9,2019-07-30 05:00:00
2019-07-30 06:00:00,0.99,1.9,202.9,2019-07-30 06:00:00
2019-07-30 07:00:00,0.99,1.9,202.9,2019-07-30 07:00:00
2019-07-30 08:00:00,0.99,1.9,202.9,2019-07-30 08:00:00
2019-07-30 09:00:00,0.99,1.9,202.9,2019-07-30 09:00:00
2019-07-30 10:00:00,0.99,1.9,202.9,2019-07-30 10:00:00
2019-07-30 11:00:00,0.99,1.9,202.9,2019-07-30 11:00:00
2019-07-30 12:00:00,0.99,1.9,202.9,2019-07-30 12:00:00
2019-07-30 13:00:00,0.99,1.9,202.9,2019-07-30 13:00:00
2019-07-30 14:00:00,0.99,1.9,202.9,2019-07-30 14:00:00
2019-07-30 15:00:00,0.99,2.1,202.9,2019-07-30 15:00:00
2019-07-30 16:00:00,0.99,2.075,202.9,2019-07-30 16:00:00
2019-07-30 17:00:00,0.99,2.2750000000000004,202.9,2019-07-30 17:00:00
2019-07-30 18:00:00,0.99,2.2,202.9,2019-07-30 18:00:00
2019-07-30 19:00:00,0.99,2.5,202.9,2019-07-30 19:00:00
2019-07-30 20:00:00,0.99,2.45,202.9,2019-07-30 20:00:00
2019-07-30 21:00:00,0.99,2.175,202.9,2019-07-30 21:00:00
2019-07-30 22:00:00,0.99,2.025,202.9,2019-07-30 22:00:00
2019-07-30 23:00:00,0.99,1.625,202.9,2019-07-30 23:00:00
2019-07-31 00:00:00,0.99,1.375,202.9,2019-07-31 00:00:00
2019-07-31 01:00:00,0.99,1.35,202.9,2019-07-31 01:00:00
2019-07-31 02:00:00,0.99,0.9750000000000001,202.9,2019-07-31 02:00:00
2019-07-31 03:00:00,0.99,1.0,202.9,2019-07-31 03:00:00
2019-07-31 04:00:00,0.99,0.975,202.9,2019-07-31 04:00:00
2019-07-31 05:00:00,0.99,1.0,202.9,2019-07-31 05:00:00
2019-07-31 06:00:00,0.99,1.2000000000000002,202.9,2019-07-31 06:00:00
2019-07-31 07:00:00,0.99,1.275,202.9,2019-07-31 07:00:00
2019-07-31 08:00:00,0.9875,1.6,202.9,2019-07-31 08:00:00
2019-07-31 09:00:00,0.99,1.175,202.9,2019-07-31 09:00:00
2019-07-31 10:00:00,0.99,1.625,202.9,2019-07-31 10:00:00
2019-07-31 11:00:00,0.99,1.75,202.9,2019-07-31 11:00:00
2019-07-31 12:00:00,0.99,2.025,202.9,2019-07-31 12:00:00
2019-07-31 13:00:00,0.99,1.95,202.9,2019-07-31 13:00:00
2019-07-31 14:00:00,0.99,2.1750000000000003,202.9,2019-07-31 14:00:00
2019-07-31 15:00:00,0.99,2.2249999999999996,202.9,2019-07-31 15:00:00
2019-07-31 16:00:00,0.99,2.1750000000000003,202.9,2019-07-31 16:00:00
2019-07-31 17:00:00,0.99,2.4,202.9,2019-07-31 17:00:00
2019-07-31 18:00:00,0.99,3.05,202.9,2019-07-31 18:00:00
2019-07-31 19:00:00,0.99,2.275,202.9,2019-07-31 19:00:00
2019-07-31 20:00:00,0.99,2.5,202.9,2019-07-31 20:00:00
2019-07-31 21:00:00,0.99,2.15,202.9,2019-07-31 21:00:00
2019-07-31 22:00:00,0.99,2.05,202.9,2019-07-31 22:00:00
2019-07-31 23:00:00,0.99,1.725,202.9,2019-07-31 23:00:00
2019-08-01 00:00:00,0.9899999999999999,2.0,0.0,2019-08-01 00:00:00
2019-08-01 01:00:00,0.99,1.1,68.2,2019-08-01 01:00:00
2019-08-01 02:00:00,0.99,1.475,68.2,2019-08-01 02:00:00
2019-08-01 03:00:00,0.99,1.05,68.2,2019-08-01 03:00:00
2019-08-01 04:00:00,0.99,1.1,68.2,2019-08-01 04:00:00
2019-08-01 05:00:00,0.99,1.4500000000000002,68.2,2019-08-01 05:00:00
2019-08-01 06:00:00,0.99,1.2249999999999999,68.2,2019-08-01 06:00:00
2019-08-01 07:00:00,0.99,1.375,68.2,2019-08-01 07:00:00
2019-08-01 08:00:00,0.99,1.475,68.2,2019-08-01 08:00:00
2019-08-01 09:00:00,0.9875,1.625,68.2,2019-08-01 09:00:00
2019-08-01 10:00:00,0.99,1.5000000000000002,69.25,2019-08-01 10:00:00
2019-08-01 11:00:00,0.99,1.7750000000000001,83.47500000000001,2019-08-01 11:00:00
2019-08-01 12:00:00,0.99,2.175,100.4,2019-08-01 12:00:00
2019-08-01 13:00:00,0.99,2.15,109.775,2019-08-01 13:00:00
2019-08-01 14:00:00,0.99,2.0,118.72500000000001,2019-08-01 14:00:00
2019-08-01 15:00:00,0.99,1.95,121.8,2019-08-01 15:00:00
2019-08-01 16:00:00,0.99,1.875,124.19999999999999,2019-08-01 16:00:00
2019-08-01 17:00:00,0.99,1.975,130.6,2019-08-01 17:00:00
2019-08-01 18:00:00,0.99,2.375,136.65,2019-08-01 18:00:00
2019-08-01 19:00:00,0.99,2.4,157.275,2019-08-01 19:00:00
2019-08-01 20:00:00,0.99,2.275,160.1,2019-08-01 20:00:00
2019-08-01 21:00:00,0.99,2.2,160.1,2019-08-01 21:00:00
2019-08-01 22:00:00,0.99,1.8499999999999999,160.1,2019-08-01 22:00:00
2019-08-01 23:00:00,0.99,1.4749999999999999,160.1,2019-08-01 23:00:00
2019-08-02 00:00:00,0.99,1.0750000000000002,160.1,2019-08-02 00:00:00
2019-08-02 01:00:00,0.99,1.0250000000000001,160.1,2019-08-02 01:00:00
2019-08-02 02:00:00,0.99,1.0,160.1,2019-08-02 02:00:00
2019-08-02 03:00:00,0.99,0.875,160.1,2019-08-02 03:00:00
2019-08-02 04:00:00,0.99,0.925,160.1,2019-08-02 04:00:00
2019-08-02 05:00:00,0.99,1.0,160.1,2019-08-02 05:00:00
2019-08-02 06:00:00,0.99,1.075,160.1,2019-08-02 06:00:00
2019-08-02 07:00:00,0.99,1.15,160.1,2019-08-02 07:00:00
2019-08-02 08:00:00,0.9850000000000001,1.35,160.1,2019-08-02 08:00:00
2019-08-02 09:00:00,0.9850000000000001,1.45,160.1,2019-08-02 09:00:00
2019-08-02 10:00:00,0.99,1.725,160.1,2019-08-02 10:00:00
2019-08-02 11:00:00,0.99,1.625,160.1,2019-08-02 11:00:00
2019-08-02 12:00:00,0.99,1.7,160.1,2019-08-02 12:00:00
2019-08-02 13:00:00,0.99,1.825,160.1,2019-08-02 13:00:00
2019-08-02 14:00:00,0.99,1.75,160.1,2019-08-02 14:00:00
2019-08-02 15:00:00,0.99,1.7750000000000001,160.1,2019-08-02 15:00:00
2019-08-02 16:00:00,0.99,1.825,160.1,2019-08-02 16:00:00
2019-08-02 17:00:00,0.99,1.9,160.1,2019-08-02 17:00:00
2019-08-02 18:00:00,0.99,2.3,161.27499999999998,2019-08-02 18:00:00
2019-08-02 19:00:00,0.99,2.3249999999999997,179.7,2019-08-02 19:00:00
2019-08-02 20:00:00,0.99,2.225,180.8,2019-08-02 20:00:00
2019-08-02 21:00:00,0.99,2.025,180.8,2019-08-02 21:00:00
2019-08-02 22:00:00,0.9875,1.75,180.8,2019-08-02 22:00:00
2019-08-02 23:00:00,0.99,2.5250000000000004,180.8,2019-08-02 23:00:00
2019-08-03 00:00:00,0.99,1.0,180.8,2019-08-03 00:00:00
2019-08-03 01:00:00,0.99,0.8500000000000001,180.8,2019-08-03 01:00:00
2019-08-03 02:00:00,0.99,0.7999999999999999,180.8,2019-08-03 02:00:00
2019-08-03 03:00:00,0.99,0.8999999999999999,180.8,2019-08-03 03:00:00
2019-08-03 04:00:00,0.99,1.475,180.8,2019-08-03 04:00:00
2019-08-03 05:00:00,0.99,0.925,180.8,2019-08-03 05:00:00
2019-08-03 06:00:00,0.99,1.0250000000000001,180.8,2019-08-03 06:00:00
2019-08-03 07:00:00,0.9850000000000001,1.225,180.8,2019-08-03 07:00:00
2019-08-03 08:00:00,0.9825,1.35,180.8,2019-08-03 08:00:00
2019-08-03 09:00:00,0.9774999999999999,1.475,180.8,2019-08-03 09:00:00
2019-08-03 10:00:00,0.99,1.475,180.8,2019-08-03 10:00:00
2019-08-03 11:00:00,0.9874999999999999,1.7,180.8,2019-08-03 11:00:00
2019-08-03 12:00:00,0.99,1.825,180.8,2019-08-03 12:00:00
2019-08-03 13:00:00,0.99,1.8,180.8,2019-08-03 13:00:00
2019-08-03 14:00:00,0.99,1.85,180.8,2019-08-03 14:00:00
2019-08-03 15:00:00,0.99,1.95,180.8,2019-08-03 15:00:00
2019-08-03 16:00:00,0.99,1.9,180.8,2019-08-03 16:00:00
2019-08-03 17:00:00,0.99,1.975,180.8,2019-08-03 17:00:00
2019-08-03 18:00:00,0.99,2.3000000000000003,180.8,2019-08-03 18:00:00
2019-08-03 19:00:00,0.99,2.3499999999999996,180.8,2019-08-03 19:00:00
2019-08-03 20:00:00,0.99,2.225,180.8,2019-08-03 20:00:00
2019-08-03 21:00:00,0.99,1.9250000000000003,180.8,2019-08-03 21:00:00
2019-08-03 22:00:00,0.99,1.775,180.8,2019-08-03 22:00:00
2019-08-03 23:00:00,0.99,1.45,180.8,2019-08-03 23:00:00
2019-08-04 00:00:00,0.99,1.05,180.8,2019-08-04 00:00:00
2019-08-04 01:00:00,0.99,0.975,180.8,2019-08-04 01:00:00
2019-08-04 02:00:00,0.99,0.875,180.8,2019-08-04 02:00:00
2019-08-04 03:00:00,0.99,0.85,180.8,2019-08-04 03:00:00
2019-08-04 04:00:00,0.99,0.95,180.8,2019-08-04 04:00:00
2019-08-04 05:00:00,0.9874999999999999,0.8999999999999999,180.8,2019-08-04 05:00:00
2019-08-04 06:00:00,0.99,0.9,180.8,2019-08-04 06:00:00
2019-08-04 07:00:00,0.99,0.7749999999999999,180.8,2019-08-04 07:00:00
2019-08-04 08:00:00,0.982,1.2,180.8,2019-08-04 08:00:00
2019-08-04 09:00:00,0.9724999999999999,1.4,180.8,2019-08-04 09:00:00
2019-08-04 10:00:00,0.9850000000000001,2.325,180.8,2019-08-04 10:00:00
2019-08-04 11:00:00,0.99,1.28,180.8,2019-08-04 11:00:00
2019-08-04 12:00:00,0.99,1.775,180.8,2019-08-04 12:00:00
2019-08-04 13:00:00,0.99,1.325,180.8,2019-08-04 13:00:00
2019-08-04 14:00:00,0.99,1.4249999999999998,180.8,2019-08-04 14:00:00
2019-08-04 15:00:00,0.99,1.325,180.8,2019-08-04 15:00:00
2019-08-04 16:00:00,0.99,1.3499999999999999,180.8,2019-08-04 16:00:00
2019-08-04 17:00:00,0.99,1.525,180.8,2019-08-04 17:00:00
2019-08-04 18:00:00,0.99,1.625,180.8,2019-08-04 18:00:00
2019-08-04 19:00:00,0.99,2.4499999999999997,180.8,2019-08-04 19:00:00
2019-08-04 20:00:00,0.99,1.525,180.8,2019-08-04 20:00:00
2019-08-04 21:00:00,0.99,1.325,180.8,2019-08-04 21:00:00
2019-08-04 22:00:00,0.99,1.5750000000000002,180.8,2019-08-04 22:00:00
2019-08-04 23:00:00,0.99,0.9500000000000001,180.8,2019-08-04 23:00:00
2019-08-05 00:00:00,0.99,1.025,180.8,2019-08-05 00:00:00
2019-08-05 01:00:00,0.99,0.875,180.8,2019-08-05 01:00:00
2019-08-05 02:00:00,0.99,0.75,180.8,2019-08-05 02:00:00
2019-08-05 03:00:00,0.99,0.7999999999999999,180.8,2019-08-05 03:00:00
2019-08-05 04:00:00,0.99,0.875,180.8,2019-08-05 04:00:00
2019-08-05 05:00:00,0.99,0.825,180.8,2019-08-05 05:00:00
2019-08-05 06:00:00,0.9875,0.95,180.8,2019-08-05 06:00:00
2019-08-05 07:00:00,0.9825,1.475,180.8,2019-08-05 07:00:00
2019-08-05 08:00:00,0.9675,1.9,180.8,2019-08-05 08:00:00
2019-08-05 09:00:00,0.9875,1.9249999999999998,180.8,2019-08-05 09:00:00
2019-08-05 10:00:00,0.99,1.5,180.8,2019-08-05 10:00:00
2019-08-05 11:00:00,0.99,1.7249999999999999,180.8,2019-08-05 11:00:00
2019-08-05 12:00:00,0.99,1.65,180.8,2019-08-05 12:00:00
2019-08-05 13:00:00,0.99,1.7,180.8,2019-08-05 13:00:00
2019-08-05 14:00:00,0.99,2.4749999999999996,180.8,2019-08-05 14:00:00
2019-08-05 15:00:00,0.99,1.6749999999999998,180.8,2019-08-05 15:00:00
2019-08-05 16:00:00,0.99,1.625,180.8,2019-08-05 16:00:00
2019-08-05 17:00:00,0.99,1.3250000000000002,180.8,2019-08-05 17:00:00
2019-08-05 18:00:00,0.99,1.575,182.07500000000002,2019-08-05 18:00:00
2019-08-05 19:00:00,0.9899999999999999,1.9333333333333336,188.96666666666667,2019-08-05 19:00:00
2019-08-05 20:00:00,0.99,1.3,189.0,2019-08-05 20:00:00
2019-08-05 21:00:00,0.99,1.7,189.0,2019-08-05 21:00:00
2019-08-05 22:00:00,0.99,1.625,189.0,2019-08-05 22:00:00
2019-08-05 23:00:00,0.99,1.225,189.0,2019-08-05 23:00:00
2019-08-06 00:00:00,0.99,1.0,189.0,2019-08-06 00:00:00
2019-08-06 01:00:00,0.99,0.9,189.0,2019-08-06 01:00:00
2019-08-06 02:00:00,0.99,0.825,189.0,2019-08-06 02:00:00
2019-08-06 03:00:00,0.99,0.85,189.0,2019-08-06 03:00:00
2019-08-06 04:00:00,0.99,0.875,189.0,2019-08-06 04:00:00
2019-08-06 05:00:00,0.99,0.9500000000000001,189.0,2019-08-06 05:00:00
2019-08-06 06:00:00,0.985,0.95,189.0,2019-08-06 06:00:00
2019-08-06 07:00:00,0.9825,1.15,189.0,2019-08-06 07:00:00
2019-08-06 08:00:00,0.9775,1.2999999999999998,189.0,2019-08-06 08:00:00
2019-08-06 09:00:00,0.985,1.45,189.0,2019-08-06 09:00:00
2019-08-06 10:00:00,0.9824999999999999,1.525,189.0,2019-08-06 10:00:00
2019-08-06 11:00:00,0.99,1.5750000000000002,189.0,2019-08-06 11:00:00
2019-08-06 12:00:00,0.99,1.675,189.0,2019-08-06 12:00:00
2019-08-06 13:00:00,0.99,1.95,189.0,2019-08-06 13:00:00
2019-08-06 14:00:00,0.9899999999999999,1.7333333333333334,189.0,2019-08-06 14:00:00
2019-08-06 15:00:00,0.9899999999999999,1.7,189.0,2019-08-06 15:00:00
2019-08-06 16:00:00,0.9899999999999999,1.7,189.0,2019-08-06 16:00:00
2019-08-06 17:00:00,0.9899999999999999,1.7,189.0,2019-08-06 17:00:00
2019-08-06 18:00:00,0.9899999999999999,1.7,189.0,2019-08-06 18:00:00
2019-08-06 19:00:00,0.9899999999999999,1.7,189.0,2019-08-06 19:00:00
2019-08-06 20:00:00,0.9899999999999999,1.7,189.0,2019-08-06 20:00:00
2019-08-06 21:00:00,0.9899999999999999,1.7,189.0,2019-08-06 21:00:00
2019-08-06 22:00:00,0.9899999999999999,1.7,189.0,2019-08-06 22:00:00
2019-08-06 23:00:00,0.9899999999999999,1.7,189.0,2019-08-06 23:00:00
2019-08-07 00:00:00,0.9899999999999999,1.7,189.0,2019-08-07 00:00:00
2019-08-07 01:00:00,0.9899999999999999,1.7,189.0,2019-08-07 01:00:00
2019-08-07 02:00:00,0.9899999999999999,1.7,189.0,2019-08-07 02:00:00
2019-08-07 03:00:00,0.9899999999999999,1.7,189.0,2019-08-07 03:00:00
2019-08-07 04:00:00,0.9899999999999999,1.7,189.0,2019-08-07 04:00:00
2019-08-07 05:00:00,0.9899999999999999,1.7,189.0,2019-08-07 05:00:00
2019-08-07 06:00:00,0.9899999999999999,1.7,189.0,2019-08-07 06:00:00
2019-08-07 07:00:00,0.9899999999999999,1.7,189.0,2019-08-07 07:00:00
2019-08-07 08:00:00,0.9899999999999999,1.7,189.0,2019-08-07 08:00:00
2019-08-07 09:00:00,0.9899999999999999,1.7,189.0,2019-08-07 09:00:00
2019-08-07 10:00:00,0.9899999999999999,1.7,189.0,2019-08-07 10:00:00
2019-08-07 11:00:00,0.9899999999999999,1.7,189.0,2019-08-07 11:00:00
2019-08-07 12:00:00,0.9899999999999999,1.7,189.0,2019-08-07 12:00:00
2019-08-07 13:00:00,0.9899999999999999,1.7,189.0,2019-08-07 13:00:00
2019-08-07 14:00:00,0.9899999999999999,1.7,189.0,2019-08-07 14:00:00
2019-08-07 15:00:00,0.99,2.0,189.0,2019-08-07 15:00:00
2019-08-07 16:00:00,0.99,2.55,189.0,2019-08-07 16:00:00
2019-08-07 17:00:00,0.99,2.75,189.0,2019-08-07 17:00:00
2019-08-07 18:00:00,0.99,2.45,189.0,2019-08-07 18:00:00
2019-08-07 19:00:00,0.99,2.8499999999999996,189.0,2019-08-07 19:00:00
2019-08-07 20:00:00,0.9824999999999999,2.4000000000000004,189.0,2019-08-07 20:00:00
2019-08-07 21:00:00,0.9875,1.75,189.0,2019-08-07 21:00:00
2019-08-07 22:00:00,0.9825,1.8,189.0,2019-08-07 22:00:00
2019-08-07 23:00:00,0.9875,1.525,189.0,2019-08-07 23:00:00
2019-08-08 00:00:00,0.9850000000000001,1.1750000000000003,189.0,2019-08-08 00:00:00
2019-08-08 01:00:00,0.985,1.075,189.0,2019-08-08 01:00:00
2019-08-08 02:00:00,0.9824999999999999,1.0,189.0,2019-08-08 02:00:00
2019-08-08 03:00:00,0.9824999999999999,1.05,189.0,2019-08-08 03:00:00
2019-08-08 04:00:00,0.98,1.0750000000000002,189.0,2019-08-08 04:00:00
2019-08-08 05:00:00,0.985,1.0,189.0,2019-08-08 05:00:00
2019-08-08 06:00:00,0.9749999999999999,1.05,189.0,2019-08-08 06:00:00
2019-08-08 07:00:00,0.9649999999999999,1.275,189.0,2019-08-08 07:00:00
2019-08-08 08:00:00,0.96,1.35,189.0,2019-08-08 08:00:00
2019-08-08 09:00:00,0.9724999999999999,1.625,189.0,2019-08-08 09:00:00
2019-08-08 10:00:00,0.96,1.775,189.0,2019-08-08 10:00:00
2019-08-08 11:00:00,0.99,1.8499999999999999,189.0,2019-08-08 11:00:00
2019-08-08 12:00:00,0.99,2.42,189.0,2019-08-08 12:00:00
2019-08-08 13:00:00,0.99,2.125,189.0,2019-08-08 13:00:00
2019-08-08 14:00:00,0.99,2.5250000000000004,189.0,2019-08-08 14:00:00
2019-08-08 15:00:00,0.99,2.1500000000000004,189.0,2019-08-08 15:00:00
2019-08-08 16:00:00,0.99,2.025,189.0,2019-08-08 16:00:00
2019-08-08 17:00:00,0.99,2.275,189.0,2019-08-08 17:00:00
2019-08-08 18:00:00,0.99,2.5,189.0,2019-08-08 18:00:00
2019-08-08 19:00:00,0.99,2.5,189.0,2019-08-08 19:00:00
2019-08-08 20:00:00,0.99,2.375,189.0,2019-08-08 20:00:00
2019-08-08 21:00:00,0.99,1.8,189.0,2019-08-08 21:00:00
2019-08-08 22:00:00,0.99,2.0,189.0,2019-08-08 22:00:00
2019-08-08 23:00:00,0.99,1.65,189.0,2019-08-08 23:00:00
2019-08-09 00:00:00,0.99,1.85,189.0,2019-08-09 00:00:00
2019-08-09 01:00:00,0.99,1.2999999999999998,189.0,2019-08-09 01:00:00
2019-08-09 02:00:00,0.99,0.95,189.0,2019-08-09 02:00:00
2019-08-09 03:00:00,0.99,1.025,189.0,2019-08-09 03:00:00
2019-08-09 04:00:00,0.99,1.2,189.0,2019-08-09 04:00:00
2019-08-09 05:00:00,0.99,1.125,189.0,2019-08-09 05:00:00
2019-08-09 06:00:00,0.99,1.175,189.0,2019-08-09 06:00:00
2019-08-09 07:00:00,0.99,1.3,189.0,2019-08-09 07:00:00
2019-08-09 08:00:00,0.9875,1.4500000000000002,189.0,2019-08-09 08:00:00
2019-08-09 09:00:00,0.9866666666666667,1.6666666666666667,189.0,2019-08-09 09:00:00
2019-08-09 10:00:00,0.99,1.7750000000000001,189.0,2019-08-09 10:00:00
2019-08-09 11:00:00,0.99,2.025,189.0,2019-08-09 11:00:00
2019-08-09 12:00:00,0.99,2.9749999999999996,189.0,2019-08-09 12:00:00
2019-08-09 13:00:00,0.99,2.175,189.0,2019-08-09 13:00:00
2019-08-09 14:00:00,0.99,2.125,189.0,2019-08-09 14:00:00
2019-08-09 15:00:00,0.99,1.925,189.0,2019-08-09 15:00:00
2019-08-09 16:00:00,0.99,2.025,189.0,2019-08-09 16:00:00
2019-08-09 17:00:00,0.9899999999999999,1.7333333333333332,189.0,2019-08-09 17:00:00
2019-08-09 18:00:00,0.99,2.1500000000000004,189.0,2019-08-09 18:00:00
2019-08-09 19:00:00,0.99,2.25,189.0,2019-08-09 19:00:00
2019-08-09 20:00:00,0.99,2.225,189.0,2019-08-09 20:00:00
2019-08-09 21:00:00,0.99,2.0500000000000003,189.0,2019-08-09 21:00:00
2019-08-09 22:00:00,0.99,1.825,189.0,2019-08-09 22:00:00
2019-08-09 23:00:00,0.99,1.5000000000000002,189.0,2019-08-09 23:00:00
2019-08-10 00:00:00,0.99,1.1749999999999998,189.0,2019-08-10 00:00:00
2019-08-10 01:00:00,0.99,1.275,189.0,2019-08-10 01:00:00
2019-08-10 02:00:00,0.99,1.3,189.0,2019-08-10 02:00:00
2019-08-10 03:00:00,0.99,1.0,189.0,2019-08-10 03:00:00
2019-08-10 04:00:00,0.9899999999999999,0.9666666666666667,189.0,2019-08-10 04:00:00
2019-08-10 05:00:00,0.9899999999999999,1.2333333333333334,189.0,2019-08-10 05:00:00
2019-08-10 06:00:00,0.99,1.45,189.0,2019-08-10 06:00:00
2019-08-10 07:00:00,0.99,1.2,189.0,2019-08-10 07:00:00
2019-08-10 08:00:00,0.99,1.2999999999999998,189.0,2019-08-10 08:00:00
2019-08-10 09:00:00,0.99,1.475,189.0,2019-08-10 09:00:00
2019-08-10 10:00:00,0.99,1.475,189.0,2019-08-10 10:00:00
2019-08-10 11:00:00,0.99,1.675,189.0,2019-08-10 11:00:00
2019-08-10 12:00:00,0.99,2.6750000000000003,189.0,2019-08-10 12:00:00
2019-08-10 13:00:00,0.99,1.7399999999999998,189.0,2019-08-10 13:00:00
2019-08-10 14:00:00,0.9900000000000001,1.7857142857142858,189.0,2019-08-10 14:00:00
2019-08-10 15:00:00,0.99,1.75,189.0,2019-08-10 15:00:00
2019-08-10 16:00:00,0.99,1.7000000000000002,189.0,2019-08-10 16:00:00
2019-08-10 17:00:00,0.99,1.85,189.0,2019-08-10 17:00:00
2019-08-10 18:00:00,0.99,2.1750000000000003,189.0,2019-08-10 18:00:00
2019-08-10 19:00:00,0.99,2.15,189.0,2019-08-10 19:00:00
2019-08-10 20:00:00,0.99,2.125,189.0,2019-08-10 20:00:00
2019-08-10 21:00:00,0.99,1.9249999999999998,189.0,2019-08-10 21:00:00
2019-08-10 22:00:00,0.99,1.625,189.0,2019-08-10 22:00:00
2019-08-10 23:00:00,0.99,1.4,189.0,2019-08-10 23:00:00
2019-08-11 00:00:00,0.99,1.05,189.0,2019-08-11 00:00:00
2019-08-11 01:00:00,0.99,0.9249999999999999,189.0,2019-08-11 01:00:00
2019-08-11 02:00:00,0.99,0.9249999999999999,189.0,2019-08-11 02:00:00
2019-08-11 03:00:00,0.99,0.8,189.0,2019-08-11 03:00:00
2019-08-11 04:00:00,0.99,0.86,189.0,2019-08-11 04:00:00
2019-08-11 05:00:00,0.99,0.85,189.0,2019-08-11 05:00:00
2019-08-11 06:00:00,0.99,1.025,189.0,2019-08-11 06:00:00
2019-08-11 07:00:00,0.99,1.075,189.0,2019-08-11 07:00:00
2019-08-11 08:00:00,0.99,1.325,189.0,2019-08-11 08:00:00
2019-08-11 09:00:00,0.99,1.3,189.0,2019-08-11 09:00:00
2019-08-11 10:00:00,0.9880000000000001,1.24,189.0,2019-08-11 10:00:00
2019-08-11 11:00:00,0.99,1.15,189.0,2019-08-11 11:00:00
2019-08-11 12:00:00,0.9850000000000001,1.6,189.0,2019-08-11 12:00:00
2019-08-11 13:00:00,0.99,1.1500000000000001,189.0,2019-08-11 13:00:00
